-2.4 0.5 -3.456 -24.048
-2.4 0.6 -3.31776 -24.192
-2.4 0.7 -2.90304 -24.624
-2.4 0.8 -2.21184 -25.344
-2.4 0.9 -1.24416 -26.352
-2.4 1 -0 -27.648
-2.4 1.1 1.52064 -29.232
-2.4 1.2 3.31776 -31.104
-2.4 1.3 5.39136 -33.264
-2.4 1.4 7.74144 -35.712
-2.4 1.5 10.368 -38.448
-2.4 1.6 13.271 -41.472
-2.4 1.7 16.4506 -44.784
-2.4 1.8 19.9066 -48.384
-2.4 1.9 23.639 -52.272
-2.4 2 27.648 -56.448
-2.4 2.1 31.9334 -60.912
-2.4 2.2 36.4954 -65.664
-2.4 2.3 41.3338 -70.704
-2.4 2.4 46.4486 -76.032
-2.4 2.5 51.84 -81.648

-2.3 -2.5 106.461 -145.084
-2.3 -2.4 99.2827 -136.942
-2.3 -2.3 92.3475 -129.076
-2.3 -2.2 85.6557 -121.486
-2.3 -2.1 79.2072 -114.172
-2.3 -2 73.002 -107.134
-2.3 -1.9 67.0402 -100.372
-2.3 -1.8 61.3217 -93.886
-2.3 -1.7 55.8465 -87.676
-2.3 -1.6 50.6147 -81.742
-2.3 -1.5 45.6263 -76.084
-2.3 -1.4 40.8811 -70.702
-2.3 -1.3 36.3793 -65.596
-2.3 -1.2 32.1209 -60.766
-2.3 -1.1 28.1058 -56.212
-2.3 -1 24.334 -51.934
-2.3 -0.9 20.8056 -47.932
-2.3 -0.8 17.5205 -44.206
-2.3 -0.7 14.4787 -40.756
-2.3 -0.6 11.6803 -37.582
-2.3 -0.5 9.12525 -34.684
-2.3 -0.4 6.81352 -32.062
-2.3 -0.3 4.74513 -29.716
-2.3 -0.2 2.92008 -27.646
-2.3 -0.1 1.33837 -25.852
-2.3 0 -0 -24.334
-2.3 0.1 -1.09503 -23.092
-2.3 0.2 -1.94672 -22.126
-2.3 0.3 -2.55507 -21.436
-2.3 0.4 -2.92008 -21.022
-2.3 0.5 -3.04175 -20.884
-2.3 0.6 -2.92008 -21.022
-2.3 0.7 -2.55507 -21.436
-2.3 0.8 -1.94672 -22.126
-2.3 0.9 -1.09503 -23.092
-2.3 1 -0 -24.334
-2.3 1.1 1.33837 -25.852
-2.3 1.2 2.92008 -27.646
-2.3 1.3 4.74513 -29.716
-2.3 1.4 6.81352 -32.062
-2.3 1.5 9.12525 -34.684
-2.3 1.6 11.6803 -37.582
-2.3 1.7 14.4787 -40.756
-2.3 1.8 17.5205 -44.206
-2.3 1.9 20.8056 -47.932
-2.3 2 24.334 -51.934
-2.3 2.1 28.1058 -56.212
-2.3 2.2 32.1209 -60.766
-2.3 2.3 36.3793 -65.596
-2.3 2.4 40.8811 -70.702
-2.3 2.5 45.6263 -76.084

-2.2 -2.5 93.17 -136.796
-2.2 -2.4 86.8877 -129.008
-2.2 -2.3 80.8183 -121.484
-2.2 -2.2 74.9619 -114.224
-2.2 -2.1 69.3185 -107.228
-2.2 -2 63.888 -100.496
-2.2 -1.9 58.6705 -94.028
-2.2 -1.8 53.6659 -87.824
-2.2 -1.7 48.8743 -81.884
-2.2 -1.6 44.2957 -76.208
-2.2 -1.5 39.93 -70.796
-2.2 -1.4 35.7773 -65.648
-2.2 -1.3 31.8375 -60.764
-2.2 -1.2 28.1107 -56.144
-2.2 -1.1 24.5969 -51.788
-2.2 -1 21.296 -47.696
-2.2 -0.9 18.2081 -43.868
-2.2 -0.8 15.3331 -40.304
-2.2 -0.7 12.6711 -37.004
-2.2 -0.6 10.2221 -33.968
-2.2 -0.5 7.986 -31.196
-2.2 -0.4 5.96288 -28.688
-2.2 -0.3 4.15272 -26.444
-2.2 -0.2 2.55552 -24.464
-2.2 -0.1 1.17128 -22.748
-2.2 0 -0 -21.296
-2.2 0.1 -0.95832 -20.108
-2.2 0.2 -1.70368 -19.184
-2.2 0.3 -2.23608 -18.524
-2.2 0.4 -2.55552 -18.128
-2.2 0.5 -2.662 -17.996
-2.2 0.6 -2.55552 -18.128
-2.2 0.7 -2.23608 -18.524
-2.2 0.8 -1.70368 -19.184
-2.2 0.9 -0.95832 -20.108
-2.2 1 -0 -21.296
-2.2 1.1 1.17128 -22.748
-2.2 1.2 2.55552 -24.464
-2.2 1.3 4.15272 -26.444
-2.2 1.4 5.96288 -28.688
-2.2 1.5 7.986 -31.196
-2.2 1.6 10.2221 -33.968
-2.2 1.7 12.6711 -37.004
-2.2 1.8 15.3331 -40.304
-2.2 1.9 18.2081 -43.868
-2.2 2 21.296 -47.696
-2.2 2.1 24.5969 -51.788
-2.2 2.2 28.1107 -56.144
-2.2 2.3 31.8375 -60.764
-2.2 2.4 35.7773 -65.648
-2.2 2.5 39.93 -70.796

-2.1 -2.5 81.0338 -128.772
-2.1 -2.4 75.5698 -121.338
-2.1 -2.3 70.291 -114.156
-2.1 -2.2 65.1974 -107.226
-2.1 -2.1 60.2891 -100.548
-2.1 -2 55.566 -94.122
-2.1 -1.9 51.0281 -87.948
-2.1 -1.8 46.6754 -82.026
-2.1 -1.7 42.508 -76.356
-2.1 -1.6 38.5258 -70.938
-2.1 -1.5 34.7288 -65.772
-2.1 -1.4 31.117 -60.858
-2.1 -1.3 27.6904 -56.196
-2.1 -1.2 24.449 -51.786
-2.1 -1.1 21.3929 -47.628
-2.1 -1 18.522 -43.722
-2.1 -0.9 15.8363 -40.068
-2.1 -0.8 13.3358 -36.666
-2.1 -0.7 11.0206 -33.516
-2.1 -0.6 8.89056 -30.618
-2.1 -0.5 6.94575 -27.972
-2.1 -0.4 5.18616 -25.578
-2.1 -0.3 3.61179 -23.436
-2.1 -0.2 2.22264 -21.546
-2.1 -0.1 1.01871 -19.908
-2.1 0 -0 -18.522
-2.1 0.1 -0.83349 -17.388
-2.1 0.2 -1.48176 -16.506
-2.1 0.3 -1.94481 -15.876
-2.1 0.4 -2.22264 -15.498
-2.1 0.5 -2.31525 -15.372
-2.1 0.6 -2.22264 -15.498
-2.1 0.7 -1.94481 -15.876
-2.1 0.8 -1.48176 -16.506
-2.1 0.9 -0.83349 -17.388
-2.1 1 -0 -18.522
-2.1 1.1 1.01871 -19.908
-2.1 1.2 2.22264 -21.546
-2.1 1.3 3.61179 -23.436
-2.1 1.4 5.18616 -25.578
-2.1 1.5 6.94575 -27.972
-2.1 1.6 8.89056 -30.618
-2.1 1.7 11.0206 -33.516
-2.1 1.8 13.3358 -36.666
-2.1 1.9 15.8363 -40.068
-2.1 2 18.522 -43.722
-2.1 2.1 21.3929 -47.628
-2.1 2.2 24.449 -51.786
-2.1 2.3 27.6904 -56.196
-2.1 2.4 31.117 -60.858
-2.1 2.5 34.7288 -65.772

-2 -2.5 70 -121
-2 -2.4 65.28 -113.92
-2 -2.3 60.72 -107.08
-2 -2.2 56.32 -100.48
-2 -2.1 52.08 -94.12
-2 -2 48 -88
-2 -1.9 44.08 -82.12
-2 -1.8 40.32 -76.48
-2 -1.7 36.72 -71.08
-2 -1.6 33.28 -65.92
-2 -1.5 30 -61
-2 -1.4 26.88 -56.32
-2 -1.3 23.92 -51.88
-2 -1.2 21.12 -47.68
-2 -1.1 18.48 -43.72
-2 -1 16 -40
-2 -0.9 13.68 -36.52
-2 -0.8 11.52 -33.28
-2 -0.7 9.52 -30.28
-2 -0.6 7.68 -27.52
-2 -0.5 6 -25
-2 -0.4 4.48 -22.72
-2 -0.3 3.12 -20.68
-2 -0.2 1.92 -18.88
-2 -0.1 0.88 -17.32
-2 0 -0 -16
-2 0.1 -0.72 -14.92
-2 0.2 -1.28 -14.08
-2 0.3 -1.68 -13.48
-2 0.4 -1.92 -13.12
-2 0.5 -2 -13
-2 0.6 -1.92 -13.12
-2 0.7 -1.68 -13.48
-2 0.8 -1.28 -14.08
-2 0.9 -0.72 -14.92
-2 1 -0 -16
-2 1.1 0.88 -17.32
-2 1.2 1.92 -18.88
-2 1.3 3.12 -20.68
-2 1.4 4.48 -22.72
-2 1.5 6 -25
-2 1.6 7.68 -27.52
-2 1.7 9.52 -30.28
-2 1.8 11.52 -33.28
-2 1.9 13.68 -36.52
-2 2 16 -40
-2 2.1 18.48 -43.72
-2 2.2 21.12 -47.68
-2 2.3 23.92 -51.88
-2 2.4 26.88 -56.32
-2 2.5 30 -61

-1.9 -2.5 60.0163 -113.468
-1.9 -2.4 55.9694 -106.742
-1.9 -2.3 52.0598 -100.244
-1.9 -2.2 48.2874 -93.974
-1.9 -2.1 44.6521 -87.932
-1.9 -2 41.154 -82.118
-1.9 -1.9 37.7931 -76.532
-1.9 -1.8 34.5694 -71.174
-1.9 -1.7 31.4828 -66.044
-1.9 -1.6 28.5334 -61.142
-1.9 -1.5 25.7213 -56.468
-1.9 -1.4 23.0462 -52.022
-1.9 -1.3 20.5084 -47.804
-1.9 -1.2 18.1078 -43.814
-1.9 -1.1 15.8443 -40.052
-1.9 -1 13.718 -36.518
-1.9 -0.9 11.7289 -33.212
-1.9 -0.8 9.87696 -30.134
-1.9 -0.7 8.16221 -27.284
-1.9 -0.6 6.58464 -24.662
-1.9 -0.5 5.14425 -22.268
-1.9 -0.4 3.84104 -20.102
-1.9 -0.3 2.67501 -18.164
-1.9 -0.2 1.64616 -16.454
-1.9 -0.1 0.75449 -14.972
-1.9 0 -0 -13.718
-1.9 0.1 -0.61731 -12.692
-1.9 0.2 -1.09744 -11.894
-1.9 0.3 -1.44039 -11.324
-1.9 0.4 -1.64616 -10.982
-1.9 0.5 -1.71475 -10.868
-1.9 0.6 -1.64616 -10.982
-1.9 0.7 -1.44039 -11.324
-1.9 0.8 -1.09744 -11.894
-1.9 0.9 -0.61731 -12.692
-1.9 1 -0 -13.718
-1.9 1.1 0.75449 -14.972
-1.9 1.2 1.64616 -16.454
-1.9 1.3 2.67501 -18.164
-1.9 1.4 3.84104 -20.102
-1.9 1.5 5.14425 -22.268
-1.9 1.6 6.58464 -24.662
-1.9 1.7 8.16221 -27.284
-1.9 1.8 9.87696 -30.134
-1.9 1.9 11.7289 -33.212
-1.9 2 13.718 -36.518
-1.9 2.1 15.8443 -40.052
-1.9 2.2 18.1078 -43.814
-1.9 2.3 20.5084 -47.804
-1.9 2.4 23.0462 -52.022
-1.9 2.5 25.7213 -56.468

-1.8 -2.5 51.03 -106.164
-1.8 -2.4 47.5891 -99.792
-1.8 -2.3 44.2649 -93.636
-1.8 -2.2 41.0573 -87.696
-1.8 -2.1 37.9663 -81.972
-1.8 -2 34.992 -76.464
-1.8 -1.9 32.1343 -71.172
-1.8 -1.8 29.3933 -66.096
-1.8 -1.7 26.7689 -61.236
-1.8 -1.6 24.2611 -56.592
-1.8 -1.5 21.87 -52.164
-1.8 -1.4 19.5955 -47.952
-1.8 -1.3 17.4377 -43.956
-1.8 -1.2 15.3965 -40.176
-1.8 -1.1 13.4719 -36.612
-1.8 -1 11.664 -33.264
-1.8 -0.9 9.97272 -30.132
-1.8 -0.8 8.39808 -27.216
-1.8 -0.7 6.94008 -24.516
-1.8 -0.6 5.59872 -22.032
-1.8 -0.5 4.374 -19.764
-1.8 -0.4 3.26592 -17.712
-1.8 -0.3 2.27448 -15.876
-1.8 -0.2 1.39968 -14.256
-1.8 -0.1 0.64152 -12.852
-1.8 0 -0 -11.664
-1.8 0.1 -0.52488 -10.692
-1.8 0.2 -0.93312 -9.936
-1.8 0.3 -1.22472 -9.396
-1.8 0.4 -1.39968 -9.072
-1.8 0.5 -1.458 -8.964
-1.8 0.6 -1.39968 -9.072
-1.8 0.7 -1.22472 -9.396
-1.8 0.8 -0.93312 -9.936
-1.8 0.9 -0.52488 -10.692
-1.8 1 -0 -11.664
-1.8 1.1 0.64152 -12.852
-1.8 1.2 1.39968 -14.256
-1.8 1.3 2.27448 -15.876
-1.8 1.4 3.26592 -17.712
-1.8 1.5 4.374 -19.764
-1.8 1.6 5.59872 -22.032
-1.8 1.7 6.94008 -24.516
-1.8 1.8 8.39808 -27.216
-1.8 1.9 9.97272 -30.132
-1.8 2 11.664 -33.264
-1.8 2.1 13.4719 -36.612
-1.8 2.2 15.3965 -40.176
-1.8 2.3 17.4377 -43.956
-1.8 2.4 19.5955 -47.952
-1.8 2.5 21.87 -52.164

-1.7 -2.5 42.9888 -99.076
-1.7 -2.4 40.0901 -93.058
-1.7 -2.3 37.2897 -87.244
-1.7 -2.2 34.5875 -81.634
-1.7 -2.1 31.9836 -76.228
-1.7 -2 29.478 -71.026
-1.7 -1.9 27.0706 -66.028
-1.7 -1.8 24.7615 -61.234
-1.7 -1.7 22.5507 -56.644
-1.7 -1.6 20.4381 -52.258
-1.7 -1.5 18.4238 -48.076
-1.7 -1.4 16.5077 -44.098
-1.7 -1.3 14.6899 -40.324
-1.7 -1.2 12.9703 -36.754
-1.7 -1.1 11.349 -33.388
-1.7 -1 9.826 -30.226
-1.7 -0.9 8.40123 -27.268
-1.7 -0.8 7.07472 -24.514
-1.7 -0.7 5.84647 -21.964
-1.7 -0.6 4.71648 -19.618
-1.7 -0.5 3.68475 -17.476
-1.7 -0.4 2.75128 -15.538
-1.7 -0.3 1.91607 -13.804
-1.7 -0.2 1.17912 -12.274
-1.7 -0.1 0.54043 -10.948
-1.7 0 -0 -9.826
-1.7 0.1 -0.44217 -8.908
-1.7 0.2 -0.78608 -8.194
-1.7 0.3 -1.03173 -7.684
-1.7 0.4 -1.17912 -7.378
-1.7 0.5 -1.22825 -7.276
-1.7 0.6 -1.17912 -7.378
-1.7 0.7 -1.03173 -7.684
-1.7 0.8 -0.78608 -8.194
-1.7 0.9 -0.44217 -8.908
-1.7 1 -0 -9.826
-1.7 1.1 0.54043 -10.948
-1.7 1.2 1.17912 -12.274
-1.7 1.3 1.91607 -13.804
-1.7 1.4 2.75128 -15.538
-1.7 1.5 3.68475 -17.476
-1.7 1.6 4.71648 -19.618
-1.7 1.7 5.84647 -21.964
-1.7 1.8 7.07472 -24.514
-1.7 1.9 8.40123 -27.268
-1.7 2 9.826 -30.226
-1.7 2.1 11.349 -33.388
-1.7 2.2 12.9703 -36.754
-1.7 2.3 14.6899 -40.324
-1.7 2.4 16.5077 -44.098
-1.7 2.5 18.4238 -48.076

-1.6 -2.5 35.84 -92.192
-1.6 -2.4 33.4234 -86.528
-1.6 -2.3 31.0886 -81.056
-1.6 -2.2 28.8358 -75.776
-1.6 -2.1 26.665 -70.688
-1.6 -2 24.576 -65.792
-1.6 -1.9 22.569 -61.088
-1.6 -1.8 20.6438 -56.576
-1.6 -1.7 18.8006 -52.256
-1.6 -1.6 17.0394 -48.128
-1.6 -1.5 15.36 -44.192
-1.6 -1.4 13.7626 -40.448
-1.6 -1.3 12.247 -36.896
-1.6 -1.2 10.8134 -33.536
-1.6 -1.1 9.46176 -30.368
-1.6 -1 8.192 -27.392
-1.6 -0.9 7.00416 -24.608
-1.6 -0.8 5.89824 -22.016
-1.6 -0.7 4.87424 -19.616
-1.6 -0.6 3.93216 -17.408
-1.6 -0.5 3.072 -15.392
-1.6 -0.4 2.29376 -13.568
-1.6 -0.3 1.59744 -11.936
-1.6 -0.2 0.98304 -10.496
-1.6 -0.1 0.45056 -9.248
-1.6 0 -0 -8.192
-1.6 0.1 -0.36864 -7.328
-1.6 0.2 -0.65536 -6.656
-1.6 0.3 -0.86016 -6.176
-1.6 0.4 -0.98304 -5.888
-1.6 0.5 -1.024 -5.792
-1.6 0.6 -0.98304 -5.888
-1.6 0.7 -0.86016 -6.176
-1.6 0.8 -0.65536 -6.656
-1.6 0.9 -0.36864 -7.328
-1.6 1 -0 -8.192
-1.6 1.1 0.45056 -9.248
-1.6 1.2 0.98304 -10.496
-1.6 1.3 1.59744 -11.936
-1.6 1.4 2.29376 -13.568
-1.6 1.5 3.072 -15.392
-1.6 1.6 3.93216 -17.408
-1.6 1.7 4.87424 -19.616
-1.6 1.8 5.89824 -22.016
-1.6 1.9 7.00416 -24.608
-1.6 2 8.192 -27.392
-1.6 2.1 9.46176 -30.368
-1.6 2.2 10.8134 -33.536
-1.6 2.3 12.247 -36.896
-1.6 2.4 13.7626 -40.448
-1.6 2.5 15.36 -44.192

-1.5 -2.5 29.5312 -85.5
-1.5 -2.4 27.54 -80.19
-1.5 -2.3 25.6163 -75.06
-1.5 -2.2 23.76 -70.11
-1.5 -2.1 21.9713 -65.34
-1.5 -2 20.25 -60.75
-1.5 -1.9 18.5963 -56.34
-1.5 -1.8 17.01 -52.11
-1.5 -1.7 15.4913 -48.06
-1.5 -1.6 14.04 -44.19
-1.5 -1.5 12.6562 -40.5
-1.5 -1.4 11.34 -36.99
-1.5 -1.3 10.0913 -33.66
-1.5 -1.2 8.91 -30.51
-1.5 -1.1 7.79625 -27.54
-1.5 -1 6.75 -24.75
-1.5 -0.9 5.77125 -22.14
-1.5 -0.8 4.86 -19.71
-1.5 -0.7 4.01625 -17.46
-1.5 -0.6 3.24 -15.39
-1.5 -0.5 2.53125 -13.5
-1.5 -0.4 1.89 -11.79
-1.5 -0.3 1.31625 -10.26
-1.5 -0.2 0.81 -8.91
-1.5 -0.1 0.37125 -7.74
-1.5 0 -0 -6.75
-1.5 0.1 -0.30375 -5.94
-1.5 0.2 -0.54 -5.31
-1.5 0.3 -0.70875 -4.86
-1.5 0.4 -0.81 -4.59
-1.5 0.5 -0.84375 -4.5
-1.5 0.6 -0.81 -4.59
-1.5 0.7 -0.70875 -4.86
-1.5 0.8 -0.54 -5.31
-1.5 0.9 -0.30375 -5.94
-1.5 1 -0 -6.75
-1.5 1.1 0.37125 -7.74
-1.5 1.2 0.81 -8.91
-1.5 1.3 1.31625 -10.26
-1.5 1.4 1.89 -11.79
-1.5 1.5 2.53125 -13.5
-1.5 1.6 3.24 -15.39
-1.5 1.7 4.01625 -17.46
-1.5 1.8 4.86 -19.71
-1.5 1.9 5.77125 -22.14
-1.5 2 6.75 -24.75
-1.5 2.1 7.79625 -27.54
-1.5 2.2 8.91 -30.51
-1.5 2.3 10.0913 -33.66
-1.5 2.4 11.34 -36.99
-1.5 2.5 12.6562 -40.5

-1.4 -2.5 24.01 -78.988
-1.4 -2.4 22.391 -74.032
-1.4 -2.3 20.827 -69.244
-1.4 -2.2 19.3178 -64.624
-1.4 -2.1 17.8634 -60.172
-1.4 -2 16.464 -55.888
-1.4 -1.9 15.1194 -51.772
-1.4 -1.8 13.8298 -47.824
-1.4 -1.7 12.595 -44.044
-1.4 -1.6 11.415 -40.432
-1.4 -1.5 10.29 -36.988
-1.4 -1.4 9.21984 -33.712
-1.4 -1.3 8.20456 -30.604
-1.4 -1.2 7.24416 -27.664
-1.4 -1.1 6.33864 -24.892
-1.4 -1 5.488 -22.288
-1.4 -0.9 4.69224 -19.852
-1.4 -0.8 3.95136 -17.584
-1.4 -0.7 3.26536 -15.484
-1.4 -0.6 2.63424 -13.552
-1.4 -0.5 2.058 -11.788
-1.4 -0.4 1.53664 -10.192
-1.4 -0.3 1.07016 -8.764
-1.4 -0.2 0.65856 -7.504
-1.4 -0.1 0.30184 -6.412
-1.4 0 -0 -5.488
-1.4 0.1 -0.24696 -4.732
-1.4 0.2 -0.43904 -4.144
-1.4 0.3 -0.57624 -3.724
-1.4 0.4 -0.65856 -3.472
-1.4 0.5 -0.686 -3.388
-1.4 0.6 -0.65856 -3.472
-1.4 0.7 -0.57624 -3.724
-1.4 0.8 -0.43904 -4.144
-1.4 0.9 -0.24696 -4.732
-1.4 1 -0 -5.488
-1.4 1.1 0.30184 -6.412
-1.4 1.2 0.65856 -7.504
-1.4 1.3 1.07016 -8.764
-1.4 1.4 1.53664 -10.192
-1.4 1.5 2.058 -11.788
-1.4 1.6 2.63424 -13.552
-1.4 1.7 3.26536 -15.484
-1.4 1.8 3.95136 -17.584
-1.4 1.9 4.69224 -19.852
-1.4 2 5.488 -22.288
-1.4 2.1 6.33864 -24.892
-1.4 2.2 7.24416 -27.664
-1.4 2.3 8.20456 -30.604
-1.4 2.4 9.21984 -33.712
-1.4 2.5 10.29 -36.988

-1.3 -2.5 19.2237 -72.644
-1.3 -2.4 17.9275 -68.042
-1.3 -2.3 16.6752 -63.596
-1.3 -2.2 15.4669 -59.306
-1.3 -2.1 14.3025 -55.172
-1.3 -2 13.182 -51.194
-1.3 -1.9 12.1055 -47.372
-1.3 -1.8 11.0729 -43.706
-1.3 -1.7 10.0842 -40.196
-1.3 -1.6 9.13952 -36.842
-1.3 -1.5 8.23875 -33.644
-1.3 -1.4 7.38192 -30.602
-1.3 -1.3 6.56903 -27.716
-1.3 -1.2 5.80008 -24.986
-1.3 -1.1 5.07507 -22.412
-1.3 -1 4.394 -19.994
-1.3 -0.9 3.75687 -17.732
-1.3 -0.8 3.16368 -15.626
-1.3 -0.7 2.61443 -13.676
-1.3 -0.6 2.10912 -11.882
-1.3 -0.5 1.64775 -10.244
-1.3 -0.4 1.23032 -8.762
-1.3 -0.3 0.85683 -7.436
-1.3 -0.2 0.52728 -6.266
-1.3 -0.1 0.24167 -5.252
-1.3 0 -0 -4.394
-1.3 0.1 -0.19773 -3.692
-1.3 0.2 -0.35152 -3.146
-1.3 0.3 -0.46137 -2.756
-1.3 0.4 -0.52728 -2.522
-1.3 0.5 -0.54925 -2.444
-1.3 0.6 -0.52728 -2.522
-1.3 0.7 -0.46137 -2.756
-1.3 0.8 -0.35152 -3.146
-1.3 0.9 -0.19773 -3.692
-1.3 1 -0 -4.394
-1.3 1.1 0.24167 -5.252
-1.3 1.2 0.52728 -6.266
-1.3 1.3 0.85683 -7.436
-1.3 1.4 1.23032 -8.762
-1.3 1.5 1.64775 -10.244
-1.3 1.6 2.10912 -11.882
-1.3 1.7 2.61443 -13.676
-1.3 1.8 3.16368 -15.626
-1.3 1.9 3.75687 -17.732
-1.3 2 4.394 -19.994
-1.3 2.1 5.07507 -22.412
-1.3 2.2 5.80008 -24.986
-1.3 2.3 6.56903 -27.716
-1.3 2.4 7.38192 -30.602
-1.3 2.5 8.23875 -33.644

-1.2 -2.5 15.12 -66.456
-1.2 -2.4 14.1005 -62.208
-1.2 -2.3 13.1155 -58.104
-1.2 -2.2 12.1651 -54.144
-1.2 -2.1 11.2493 -50.328
-1.2 -2 10.368 -46.656
-1.2 -1.9 9.52128 -43.128
-1.2 -1.8 8.70912 -39.744
-1.2 -1.7 7.93152 -36.504
-1.2 -1.6 7.18848 -33.408
-1.2 -1.5 6.48 -30.456
-1.2 -1.4 5.80608 -27.648
-1.2 -1.3 5.16672 -24.984
-1.2 -1.2 4.56192 -22.464
-1.2 -1.1 3.99168 -20.088
-1.2 -1 3.456 -17.856
-1.2 -0.9 2.95488 -15.768
-1.2 -0.8 2.48832 -13.824
-1.2 -0.7 2.05632 -12.024
-1.2 -0.6 1.65888 -10.368
-1.2 -0.5 1.296 -8.856
-1.2 -0.4 0.96768 -7.488
-1.2 -0.3 0.67392 -6.264
-1.2 -0.2 0.41472 -5.184
-1.2 -0.1 0.19008 -4.248
-1.2 0 -0 -3.456
-1.2 0.1 -0.15552 -2.808
-1.2 0.2 -0.27648 -2.304
-1.2 0.3 -0.36288 -1.944
-1.2 0.4 -0.41472 -1.728
-1.2 0.5 -0.432 -1.656
-1.2 0.6 -0.41472 -1.728
-1.2 0.7 -0.36288 -1.944
-1.2 0.8 -0.27648 -2.304
-1.2 0.9 -0.15552 -2.808
-1.2 1 -0 -3.456
-1.2 1.1 0.19008 -4.248
-1.2 1.2 0.41472 -5.184
-1.2 1.3 0.67392 -6.264
-1.2 1.4 0.96768 -7.488
-1.2 1.5 1.296 -8.856
-1.2 1.6 1.65888 -10.368
-1.2 1.7 2.05632 -12.024
-1.2 1.8 2.48832 -13.824
-1.2 1.9 2.95488 -15.768
-1.2 2 3.456 -17.856
-1.2 2.1 3.99168 -20.088
-1.2 2.2 4.56192 -22.464
-1.2 2.3 5.16672 -24.984
-1.2 2.4 5.80608 -27.648
-1.2 2.5 6.48 -30.456

-1.1 -2.5 11.6463 -60.412
-1.1 -2.4 10.861 -56.518
-1.1 -2.3 10.1023 -52.756
-1.1 -2.2 9.37024 -49.126
-1.1 -2.1 8.66481 -45.628
-1.1 -2 7.986 -42.262
-1.1 -1.9 7.33381 -39.028
-1.1 -1.8 6.70824 -35.926
-1.1 -1.7 6.10929 -32.956
-1.1 -1.6 5.53696 -30.118
-1.1 -1.5 4.99125 -27.412
-1.1 -1.4 4.47216 -24.838
-1.1 -1.3 3.97969 -22.396
-1.1 -1.2 3.51384 -20.086
-1.1 -1.1 3.07461 -17.908
-1.1 -1 2.662 -15.862
-1.1 -0.9 2.27601 -13.948
-1.1 -0.8 1.91664 -12.166
-1.1 -0.7 1.58389 -10.516
-1.1 -0.6 1.27776 -8.998
-1.1 -0.5 0.99825 -7.612
-1.1 -0.4 0.74536 -6.358
-1.1 -0.3 0.51909 -5.236
-1.1 -0.2 0.31944 -4.246
