0 0 0.001 0.001 
1 0.01 0.00101 0.00101 
2 0.02 0.0010201 0.0010201 
3 0.03 0.0010303 0.0010303 
4 0.04 0.0010406 0.0010406 
5 0.05 0.00105101 0.00105101 
6 0.06 0.00106152 0.00106152 
7 0.07 0.00107214 0.00107214 
8 0.08 0.00108286 0.00108286 
9 0.09 0.00109369 0.00109369 
10 0.1 0.00110462 0.00110462 
11 0.11 0.00111567 0.00111567 
12 0.12 0.00112682 0.00112682 
13 0.13 0.00113809 0.00113809 
14 0.14 0.00114947 0.00114947 
15 0.15 0.00116097 0.00116097 
16 0.16 0.00117258 0.00117258 
17 0.17 0.0011843 0.0011843 
18 0.18 0.00119615 0.00119615 
19 0.19 0.00120811 0.00120811 
20 0.2 0.00122019 0.00122019 
21 0.21 0.00123239 0.00123239 
22 0.22 0.00124472 0.00124472 
23 0.23 0.00125716 0.00125716 
24 0.24 0.00126973 0.00126973 
25 0.25 0.00128243 0.00128243 
26 0.26 0.00129526 0.00129526 
27 0.27 0.00130821 0.00130821 
28 0.28 0.00132129 0.00132129 
29 0.29 0.0013345 0.0013345 
30 0.3 0.00134785 0.00134785 
31 0.31 0.00136133 0.00136133 
32 0.32 0.00137494 0.00137494 
33 0.33 0.00138869 0.00138869 
34 0.34 0.00140258 0.00140258 
35 0.35 0.0014166 0.0014166 
36 0.36 0.00143077 0.00143077 
37 0.37 0.00144508 0.00144508 
38 0.38 0.00145953 0.00145953 
39 0.39 0.00147412 0.00147412 
40 0.4 0.00148886 0.00148886 
41 0.41 0.00150375 0.00150375 
42 0.42 0.00151879 0.00151879 
43 0.43 0.00153398 0.00153398 
44 0.44 0.00154932 0.00154932 
45 0.45 0.00156481 0.00156481 
46 0.46 0.00158046 0.00158046 
47 0.47 0.00159626 0.00159626 
48 0.48 0.00161222 0.00161222 
49 0.49 0.00162835 0.00162835 
50 0.5 0.00164463 0.00164463 
51 0.51 0.00166108 0.00166108 
52 0.52 0.00167769 0.00167769 
53 0.53 0.00169446 0.00169446 
54 0.54 0.00171141 0.00171141 
55 0.55 0.00172852 0.00172852 
56 0.56 0.00174581 0.00174581 
57 0.57 0.00176327 0.00176327 
58 0.58 0.0017809 0.0017809 
59 0.59 0.00179871 0.00179871 
60 0.6 0.00181669 0.00181669 
61 0.61 0.00183486 0.00183486 
62 0.62 0.00185321 0.00185321 
63 0.63 0.00187174 0.00187174 
64 0.64 0.00189046 0.00189046 
65 0.65 0.00190936 0.00190936 
66 0.66 0.00192846 0.00192846 
67 0.67 0.00194774 0.00194774 
68 0.68 0.00196722 0.00196722 
69 0.69 0.00198689 0.00198689 
70 0.7 0.00200676 0.00200676 
71 0.71 0.00202683 0.00202683 
72 0.72 0.0020471 0.0020471 
73 0.73 0.00206757 0.00206757 
