0 0 0.577371 0.713518 
1 0.01 0.0733397 -0.272663 
2 0.02 0.239627 -0.162484 
3 0.03 -0.0183575 -0.146192 
4 0.04 0.136276 -0.165189 
5 0.05 -0.00125092 -0.119287 
6 0.06 0.0917994 -0.134751 
7 0.07 0.0125299 -0.101144 
8 0.08 0.0681279 -0.110573 
9 0.09 0.0190554 -0.0877624 
10 0.1 0.0532412 -0.0931795 
11 0.11 0.0212925 -0.0773421 
12 0.12 0.042685 -0.0803535 
13 0.13 0.0211901 -0.0688907 
14 0.14 0.0345972 -0.0705005 
15 0.15 0.0198216 -0.0618634 
16 0.16 0.0281042 -0.0626577 
17 0.17 0.0177915 -0.0559322 
18 0.18 0.022741 -0.0562478 
19 0.19 0.0154522 -0.050879 
20 0.2 0.0182272 -0.0509106 
21 0.21 0.0130125 -0.0465462 
22 0.22 0.0143758 -0.0464094 
23 0.23 0.0105954 -0.0428149 
24 0.24 0.0110534 -0.0425798 
25 0.25 0.00827045 -0.0395913 
26 0.26 0.00816011 -0.0393019 
27 0.27 0.00607457 -0.0368003 
28 0.28 0.00561949 -0.0364848 
29 0.29 0.004024 -0.0343806 
30 0.3 0.0033717 -0.0340574 
31 0.31 0.0021225 -0.0322812 
32 0.32 0.00136926 -0.0319626 
33 0.33 0.000366427 -0.0304598 
34 0.34 -0.000425911 -0.030154 
35 0.35 -0.00125205 -0.0288807 
36 0.36 -0.00204476 -0.028593 
37 0.37 -0.00274291 -0.0275136 
38 0.38 -0.00351266 -0.0272476 
39 0.39 -0.00411697 -0.026333 
40 0.4 -0.00485064 -0.0260907 
41 0.41 -0.00538515 -0.0253167 
42 0.42 -0.00607628 -0.0250994 
43 0.43 -0.00655803 -0.024446 
44 0.44 -0.00720443 -0.0242541 
45 0.45 -0.00764553 -0.0237044 
46 0.46 -0.0082477 -0.0235379 
47 0.47 -0.0086569 -0.0230781 
48 0.48 -0.00921692 -0.0229366 
49 0.49 -0.00960057 -0.0225546 
50 0.5 -0.0101214 -0.0224374 
51 0.51 -0.0104842 -0.0221232 
52 0.52 -0.0109693 -0.0220296 
53 0.53 -0.0113148 -0.0217747 
54 0.54 -0.0117677 -0.0217037 
55 0.55 -0.0120987 -0.0215008 
56 0.56 -0.0125228 -0.0214515 
57 0.57 -0.0128414 -0.0212943 
58 0.58 -0.0132401 -0.0212655 
59 0.59 -0.013548 -0.0211489 
60 0.6 -0.0139244 -0.0211396 
61 0.61 -0.0142231 -0.0210588 
62 0.62 -0.01458 -0.021068 
63 0.63 -0.0148707 -0.0210191 
64 0.64 -0.0152108 -0.0210458 
65 0.65 -0.0154947 -0.0210255 
66 0.66 -0.0158201 -0.0210687 
67 0.67 -0.0160982 -0.021074 
68 0.68 -0.0164112 -0.0211328 
